"","YEARS","Ag_ca","Am_hy","Am_ra","An_de","An_lu","An_me","An_mi","Ar_at","Ar_ri","Ar_si","Ar_sp","Ba_sp","Be_gl","Bo_sa","Br_br","Ca_sp","Ch_mo","Ci_mu","Cl_ha","Co_mi","Cy_lu","Di_ba","En_ci","Eu_sp","Ga_aa","Ga_ar","Ga_at","Ga_mo","Ga_vu","Gl_cy","Gy_re","Hi_hi","Hi_pl","Le_de","Le_ma","Li_ba","Li_fa","Li_gi","Li_li","Li_spp","Lu_la","Ly_es","Ly_eu","Ly_fl","Ly_fr","Ly_gr","Ly_ko","Ly_pa","Ly_re","Ly_ro","Ly_se","Ly_spp","Ly_sq","Ma_be","Ma_mu","Ma_vi","Me_ae","Me_me","Mi_ki","Mi_po","Mo_di","Mo_mo","My_sc","Pa_bo","Pl_pl","Po_vi","Ra_cl","Ra_fy","Ra_ra","Ra_spp","Re_hi","Se_ma","Se_me","Se_spp","Se_vi","So_mi","St_spp","Tr_es","Tr_mu","Tr_pi","Tr_spp","Ul_ol"
"1395",2003,0,0,5,1,0,0,0,1,0,0,0,0,1,3,0,6,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,13,0,0,5,0,0,0,2666,0,0,0,0,0,0,3,0,91,0,0,0,0,3,0,0,0,0
"1396",2003,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,9,0,0,5,0,0,0,6399,0,0,0,1,0,0,6,0,139,0,0,0,0,0,0,0,0,0
"1397",2003,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,52,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,123,11,0,0,0,0,0,0,3839,0,0,0,1,0,0,3,0,67,0,0,0,0,0,0,0,0,0
"1398",2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,64,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,47,0,0,0,0,0,0,0,0,0
"1399",2003,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,76,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,3688,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,0,0
"1400",2003,0,0,4,2,0,0,0,1,0,0,0,0,0,10,0,2,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,95,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,5661,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0
"1402",2003,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,356,1,0,0,0,0,0,0,5046,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0
"1403",2003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6,0,1,0,0,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,3,0,0,0,0,0,0,4178,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0
"1404",2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,800,2,0,0,0,0,0,0,4274,0,0,0,0,0,0,10,0,84,0,0,0,0,0,0,0,0,0
"1405",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,214,1,0,0,1,0,0,0,4414,0,0,0,0,0,0,1,0,88,0,0,0,0,0,0,0,0,0
"1406",2003,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,41,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,7,0,0,0,2301,0,0,0,0,0,0,2,0,97,1,0,0,0,0,0,0,0,0
"1407",2003,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,9,1,0,0,0,0,0,0,0,8,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,2379,0,0,0,0,0,0,4,0,120,0,0,0,0,0,0,0,0,0
"1408",2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,1735,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0
"1409",2003,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,277,0,0,0,0,0,0,0,1880,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0
"1410",2003,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,27,0,0,0,0,148,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,70,0,0,0,0,0,0,0,2526,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"1411",2003,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,109,1,0,0,0,0,0,0,2366,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
"1412",2003,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97,4,0,0,0,0,0,0,5266,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0
"1413",2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50,2,0,0,1,0,0,0,2816,0,0,0,0,0,0,3,0,53,0,0,0,0,0,0,0,0,0
"1414",2003,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,88,3,0,0,1,0,0,0,1616,0,0,0,0,0,0,2,1,65,0,0,0,0,0,0,0,0,0
"1415",2003,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,172,2,0,0,0,0,0,0,1026,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0
"1416",2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
"1417",2003,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,311,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2410,0,0,0,0,0,0,4,0,37,0,0,0,0,0,0,0,0,0
"1418",2003,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1123,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0
"1419",2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,7,2,0,0,3,0,0,0,5136,0,0,0,0,0,0,8,0,198,0,0,0,0,0,0,0,0,0
"1421",2003,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,125,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,81,3,0,0,2,0,0,0,3029,0,0,0,0,0,0,5,0,142,0,0,0,0,0,0,0,0,0
"1422",2003,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,0,0,21,0,0,0,1521,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
"1423",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,1,0,0,0,908,0,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0
"1424",2003,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,90,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,11,0,0,0,0,0,0,1451,0,0,0,0,0,0,1,3,27,0,0,0,0,1,0,0,0,0
"1425",2003,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0
"1426",2003,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,4,0,0,322,0,0,0,4099,0,0,0,0,0,0,4,1,25,0,0,0,0,2,0,0,0,0
"1427",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,579,0,0,0,1415,0,0,0,0,0,0,8,0,167,0,0,0,0,0,0,0,0,0
"1428",2003,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,140,0,0,58,0,0,0,1545,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"1429",2003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"1432",2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,58,0,0,0,9,0,1,0,1,0,0,0,2,2,0,0,0,0,3,0,0,0,0
"1433",2004,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,61,0,0,0,1067,0,0,0,4,0,0,0,1,5,0,0,0,0,50,0,0,0,0
"1434",2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,12,0,0,0,1509,0,1,0,1,0,0,0,5,2,1,1,0,0,847,0,0,0,0
"1435",2004,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,198,0,0,0,0,0,0,1627,0,0,0,1,0,0,0,0,69,1,2,0,0,120,0,0,0,0
"1436",2004,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,152,0,0,22,0,0,0,1946,0,0,1,0,0,0,0,0,12,0,0,0,0,222,0,0,0,0
"1437",2004,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,88,0,0,31,0,0,0,3335,0,0,0,1,0,0,0,0,33,0,0,0,0,50,0,0,0,0
"1438",2004,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,149,0,0,1,0,0,0,3008,0,0,0,0,0,0,0,0,68,0,0,0,0,357,0,0,0,0
"1439",2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169,101,0,0,2,0,0,0,893,0,0,0,0,0,0,0,0,6,1,0,0,0,52,0,0,0,0
"1440",2004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,84,0,0,84,0,0,0,2589,0,1,0,0,0,0,0,0,54,0,0,0,0,36,0,0,0,0
"1441",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,41,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,98,0,0,2,0,0,0,621,0,0,0,0,0,0,0,0,5,0,0,0,0,55,0,0,0,0
"1442",2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,92,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,496,0,0,18,0,0,0,3004,0,0,0,0,0,0,0,0,1,0,0,0,0,496,0,0,0,0
"1443",2004,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,161,0,0,2,0,0,0,1425,0,1,0,0,0,0,0,0,11,0,0,0,0,67,0,0,0,0
"1444",2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,123,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,660,0,0,0,0,0,0,3579,0,0,0,0,0,0,0,0,2,0,0,0,0,424,0,0,0,0
"1445",2004,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,50,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,836,0,0,0,0,0,0,507,0,0,0,0,0,0,1,4,0,0,0,0,0,253,0,0,0,0
"1446",2004,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,10,0,0,44,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,180,0,0,0,0,0,0,1473,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0
"1447",2004,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,1,0,0,18,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,89,0,0,0,0,0,0,2182,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0
"1448",2004,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,24,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,57,0,0,0,0,0,0,4072,0,0,0,0,0,0,7,0,81,0,0,0,0,0,0,0,0,0
"1449",2004,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,55,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,135,0,0,0,0,0,0,7833,0,0,0,0,0,0,1,0,63,0,0,0,0,7,0,0,0,0
"1450",2004,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,49,544,0,0,0,0,0,0,2726,0,0,0,0,0,0,1,0,14,0,0,0,0,61,0,0,0,0
"1451",2004,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,78,0,0,0,0,0,0,5075,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0
"1452",2004,0,0,6,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,4498,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"1453",2004,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,80,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,27,0,0,0,0,0,0,4805,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1454",2004,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,16,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,12819,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1455",2004,0,1,8,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,307,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,92,0,0,0,0,0,0,0,14493,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1456",2004,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,1,0,0,19,0,0,0,0,153,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,35,0,0,0,0,0,0,0,3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1457",2004,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,6,0,0,0,0,50,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1458",2004,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,0,0,0,0,100,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,1,0,0,0,1049,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1459",2004,0,0,2,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,33,0,1,0,0,0,0,0,0,134,0,0,0,0,55,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,21,0,0,0,0,0,0,1572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1460",2004,0,0,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,333,0,0,0,0,792,1,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,0,4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1461",2004,0,1,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,92,0,0,0,0,402,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,40,28,0,0,0,0,0,0,7952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1462",2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,18,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,75,46,0,0,0,0,0,0,6341,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1463",2004,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,253,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,213,0,0,0,0,0,0,1623,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0
"1464",2004,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,154,23,0,0,0,0,0,0,999,0,0,0,0,0,0,1,8,3,0,0,0,0,3,0,0,0,0
"1465",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,33,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,163,0,0,1,0,0,0,583,0,0,0,0,0,0,0,0,25,0,0,0,0,6,0,0,0,0
"1466",2004,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,21,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,297,0,0,0,0,0,0,747,0,0,0,0,0,0,1,0,5,0,0,0,0,27,0,0,0,0
"1467",2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,30,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,72,243,0,0,0,0,0,0,2090,0,0,0,0,0,0,1,0,4,0,0,0,0,9,0,0,0,0
"1468",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,115,128,0,0,0,0,0,0,3131,0,0,0,0,0,0,1,0,8,0,0,0,0,3,0,0,0,0
"1469",2004,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,494,92,0,0,0,0,0,0,1058,0,1,0,0,0,0,0,0,7,0,0,0,0,53,0,0,0,0
"1470",2004,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,28,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29,170,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,3,3,0,0,0,0,111,0,0,0,0
"1471",2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,68,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103,450,0,0,0,0,0,0,551,0,0,0,0,0,0,0,8,3,0,0,0,0,198,0,0,0,0
"1472",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,86,0,0,1,0,0,0,1655,0,0,0,1,0,0,0,0,15,0,0,0,0,223,0,0,0,0
"1473",2004,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,143,0,0,1,0,0,0,980,0,0,0,0,0,0,0,3,6,0,0,0,0,72,0,0,0,0
"1474",2004,0,0,6,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,18,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,68,0,0,13,0,0,0,991,0,0,0,0,0,0,3,1,26,0,0,0,0,0,0,0,0,0
"1475",2004,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,2,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,219,214,0,0,3,0,0,0,2511,0,0,0,0,0,0,1,1,62,0,0,0,0,0,0,0,0,0
"1476",2004,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,71,0,0,2,0,0,0,3703,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0
